index,name,mass,px,py,vx,vy,total_fx,total_fy
111470 (2001 YE8),111470 (2001 YE8),1.48956E+17,-3.92092E+11,-2.88123E+11,9779.526281,13308.47064,0,0
111496 (2001 YX58),111496 (2001 YX58),1.59467E+17,4.22603E+11,2.31852E+11,-7981.130949,-14547.44043,0,0
111501 (2001 YX65),111501 (2001 YX65),1.672E+17,48174821451,4.83954E+11,-16437.85667,-1636.29405,0,0
111503 (2001 YM72),111503 (2001 YM72),1.80733E+17,-4.58263E+11,1.53151E+11,-5253.153893,15718.60732,0,0
111520 (2001 YM98),111520 (2001 YM98),1.87311E+17,-2.36687E+11,-4.55271E+11,14269.20933,7418.304398,0,0
111578 (2002 AP27),111578 (2002 AP27),1.61044E+17,1.96512E+11,4.36687E+11,-15181.28435,-6831.673969,0,0
111617 (2002 AV112),111617 (2002 AV112),1.77578E+17,4.17976E+11,-2.43778E+11,8343.694356,-14305.89471,0,0
111645 (2002 AK170),111645 (2002 AK170),1.30089E+17,4.5628E+11,1.65811E+11,-5647.078001,-15539.66924,0,0
111650 (2002 AZ182),111650 (2002 AZ182),1.652E+17,-4.62384E+11,-1.40754E+11,4825.593006,15852.29926,0,0
111673 (2002 BV14),111673 (2002 BV14),1.49644E+17,-1.6194E+11,4.53431E+11,-15635.11027,5583.979224,0,0
111676 (2002 BJ21),111676 (2002 BJ21),1.11067E+17,2.17757E+11,4.29184E+11,-14808.96276,-7513.676978,0,0
111692 (2002 CW9),111692 (2002 CW9),2.49778E+16,1.45705E+11,-2.47013E+11,18528.68948,-10929.51808,0,0
111704 (2002 CQ24),111704 (2002 CQ24),1.77933E+17,1.43088E+11,4.63692E+11,-15802.16582,-4876.301168,0,0
111729 (2002 CX52),111729 (2002 CX52),1.35933E+17,2.72262E+11,-4.00514E+11,13690.40336,-9306.486612,0,0
111735 (2002 CT74),111735 (2002 CT74),1.52044E+17,3.67418E+11,3.17718E+11,-10811.81141,-12503.07283,0,0
111743 (2002 CA94),111743 (2002 CA94),3.06333E+17,-2.7781E+11,-5.23896E+11,13216.77089,7008.539452,0,0
111753 (2002 CE116),111753 (2002 CE116),2.86444E+16,2.7795E+11,89853015281,-6556.4209,-20281.51137,0,0
111762 (2002 CL131),111762 (2002 CL131),1.59156E+17,1.75168E+11,-4.48581E+11,15463.64123,-6038.456814,0,0
111775 (2002 CD161),111775 (2002 CD161),1.36733E+17,4.23341E+11,2.27438E+11,-7864.823763,-14639.18707,0,0
111798 (2002 CW242),111798 (2002 CW242),1.48467E+17,1.64362E+11,4.53277E+11,-15596.97487,-5655.589249,0,0
111825 (2002 DJ15),111825 (2002 DJ15),1.25422E+17,-4.38945E+11,-1.97237E+11,6806.588854,15147.81243,0,0
111828 (2002 EV1),111828 (2002 EV1),2.52222E+16,1.39537E+11,2.48784E+11,-18812.94352,-10551.76851,0,0
111882 (2002 EC130),111882 (2002 EC130),1.514E+17,2.52237E+11,-4.15877E+11,14123.56521,-8566.180819,0,0
111891 (2002 FV1),111891 (2002 FV1),2.39889E+17,3.9873E+11,-2.6968E+11,9302.38468,-13753.8808,0,0
111928 (2002 GA22),111928 (2002 GA22),2.64067E+17,4.84875E+11,3.51192E+11,-8733.555838,-12058.04263,0,0
111995 (2002 GG114),111995 (2002 GG114),2.032E+17,5.99558E+11,20119046913,-498.8307422,-14865.40688,0,0
112036 (2002 HZ11),112036 (2002 HZ11),3.14667E+16,-2.70475E+11,-59079297744,4672.201799,21390.15787,0,0
112111 (2002 JC40),112111 (2002 JC40),2.05311E+17,4.67743E+11,1.22989E+11,-4212.503511,-16020.63424,0,0
112393 (2002 ND33),112393 (2002 ND33),2.15422E+17,3.80259E+11,-2.96014E+11,10193.98831,-13095.20714,0,0
112432 (2002 ND53),112432 (2002 ND53),1.34622E+17,4.3362E+11,4.02636E+11,-10190.32964,-10974.50676,0,0
112500 (2002 PP15),112500 (2002 PP15),1.428E+17,-81428475363,4.75131E+11,-16353.96089,2802.758073,0,0
112539 (2002 PB40),112539 (2002 PB40),1.56978E+17,-2.07715E+11,4.37232E+11,-14956.07158,7105.150531,0,0
112546 (2002 PF42),112546 (2002 PF42),1.94222E+17,-3.04421E+11,3.72988E+11,-12862.6265,10498.07425,0,0
112553 (2002 PK44),112553 (2002 PK44),2.01644E+17,-5.68064E+11,-1.78725E+11,4480.264014,14240.19783,0,0
112586 (2002 PS56),112586 (2002 PS56),2.28444E+17,5.86368E+11,-94366080716,2375.148133,-14758.5978,0,0
112690 (2002 PB100),112690 (2002 PB100),1.74444E+17,-3.5161E+11,-3.32062E+11,11374.00013,12043.54332,0,0
112694 (2002 PO101),112694 (2002 PO101),1.79178E+17,5.66047E+11,1.83348E+11,-4602.123329,-14208.0816,0,0
112814 (2002 QC5),112814 (2002 QC5),1.65044E+17,-3.16006E+11,-3.6574E+11,12538.37833,10833.38408,0,0
112822 (2002 QG8),112822 (2002 QG8),2.27133E+17,-3.55639E+11,4.69395E+11,-11965.41848,9065.639337,0,0
112842 (2002 QU19),112842 (2002 QU19),1.456E+17,3.88503E+11,-2.84585E+11,9809.869039,-13391.98588,0,0
112957 (2002 RP13),112957 (2002 RP13),1.49822E+17,3.40443E+11,-3.44457E+11,11773.75315,-11636.52715,0,0
112990 (2002 RN32),112990 (2002 RN32),1.21178E+17,4.79266E+11,-38407259381,1327.155529,-16560.95365,0,0
113012 (2002 RP40),113012 (2002 RP40),1.67844E+17,1.22777E+11,4.65322E+11,-16056.84928,-4236.66313,0,0
113092 (2002 RT71),113092 (2002 RT71),2.02267E+17,-4.41122E+11,2.02581E+11,-6900.598554,15026.16194,0,0
113144 (2002 RZ92),113144 (2002 RZ92),1.93622E+17,-4.39829E+11,-1.97983E+11,6808.677891,15125.86073,0,0
113220 (2002 RZ119),113220 (2002 RZ119),1.53822E+17,-3.38329E+11,-3.43741E+11,11822.21556,11636.07025,0,0
113224 (2002 RN121),113224 (2002 RN121),2.40222E+17,-5.41723E+11,2.35923E+11,-5984.049127,13740.469,0,0
113252 (2002 RF134),113252 (2002 RF134),1.88911E+17,-3.14871E+11,-3.68768E+11,12581.3151,10742.50575,0,0
113286 (2002 RW166),113286 (2002 RW166),1.42822E+17,-4.74159E+11,-75547152337,2615.922698,16418.41542,0,0
113329 (2002 RS207),113329 (2002 RS207),9.46222E+16,-4.82191E+11,-30740921390,1054.450193,16539.72142,0,0
113368 (2002 SZ2),113368 (2002 SZ2),2.10933E+17,-3.08211E+11,-3.70485E+11,12757.29573,10612.92833,0,0
113371 (2002 SC6),113371 (2002 SC6),1.47022E+17,4.48906E+11,1.75699E+11,-6047.415624,-15450.96462,0,0
113385 (2002 SS15),113385 (2002 SS15),2.35556E+17,-4.19642E+11,2.36068E+11,-8139.94087,14469.85943,0,0
113406 (2002 SU24),113406 (2002 SU24),1.90689E+17,-4.38056E+11,-1.97152E+11,6821.618454,15157.07517,0,0
113430 (2002 SD39),113430 (2002 SD39),1.61222E+17,-2.98105E+11,-3.8269E+11,13048.614,10164.51546,0,0
113512 (2002 TS11),113512 (2002 TS11),1.57511E+17,4.3747E+11,2.06151E+11,-7061.590891,-14985.27678,0,0
113539 (2002 TF24),113539 (2002 TF24),1.35067E+17,4.05685E+11,2.61586E+11,-8985.574728,-13935.43537,0,0
113551 (2002 TK28),113551 (2002 TK28),9.96444E+16,-2.5502E+11,4.08965E+11,-14080.73562,8780.380429,0,0
113617 (2002 TJ57),113617 (2002 TJ57),9.28222E+16,4.83367E+11,11740911407,-402.3025287,-16562.5861,0,0
113667 (2002 TB91),113667 (2002 TB91),1.76356E+17,66440517311,-4.95192E+11,16153.27519,-2167.304548,0,0
113702 (2002 TJ126),113702 (2002 TJ126),1.48511E+17,3.72892E+11,3.04777E+11,-10505.41057,-12853.27327,0,0
113723 (2002 TD138),113723 (2002 TD138),1.13756E+17,-4.34952E+11,-2.14696E+11,7321.471167,14832.50501,0,0
113748 (2002 TN164),113748 (2002 TN164),1.82889E+17,-4.94143E+11,-87076494757,2822.413507,16016.66455,0,0
113809 (2002 TC210),113809 (2002 TC210),1.208E+17,4.73774E+11,76139682991,-2638.806465,-16419.78998,0,0
113825 (2002 TS223),113825 (2002 TS223),1.40289E+17,1.48054E+11,-4.57365E+11,15807.67078,-5117.129112,0,0
113835 (2002 TP231),113835 (2002 TP231),1.79867E+17,-2.04835E+11,-4.38892E+11,15000.07474,7000.661653,0,0
113839 (2002 TG235),113839 (2002 TG235),1.35644E+17,4.73357E+11,99860539709,-3418.89721,-16206.20573,0,0
113848 (2002 TH241),113848 (2002 TH241),1.28311E+17,4.55041E+11,1.62523E+11,-5574.327658,-15607.28711,0,0
113862 (2002 TD255),113862 (2002 TD255),1.17089E+17,-4.68322E+11,-1.24496E+11,4251.635247,15993.58363,0,0
113896 (2002 TB272),113896 (2002 TB272),1.33978E+17,-4.11008E+11,2.52712E+11,-8686.808417,14128.1267,0,0
113917 (2002 TJ285),113917 (2002 TJ285),1.56178E+17,-1.54688E+11,-4.5925E+11,15683.04753,5282.495092,0,0
113940 (2002 TZ294),113940 (2002 TZ294),1.59244E+17,2.8977E+11,-3.85106E+11,13259.87182,-9977.299581,0,0
114007 (2002 UO38),114007 (2002 UO38),1.83867E+17,-2.52135E+11,-4.46099E+11,14010.32365,7918.645358,0,0
114035 (2002 VX8),114035 (2002 VX8),1.50644E+17,-4.30853E+11,-2.15194E+11,7417.434601,14850.88979,0,0
114050 (2002 VT18),114050 (2002 VT18),1.25667E+17,-1.76576E+11,-4.49551E+11,15428.95881,6060.217678,0,0
114092 (2002 VM39),114092 (2002 VM39),1.40978E+17,-95635595691,-4.69604E+11,16306.34758,3320.814068,0,0
114120 (2002 VJ49),114120 (2002 VJ49),1.712E+17,4.50962E+11,-1.67499E+11,5783.175368,-15570.20215,0,0
114173 (2002 VH75),114173 (2002 VH75),9.13333E+16,-2.93301E+11,-3.79619E+11,13161.87884,10169.15034,0,0
114187 (2002 VJ82),114187 (2002 VJ82),1.98689E+17,-3.43468E+11,-3.38331E+11,11643.1293,11819.92096,0,0
114196 (2002 VG96),114196 (2002 VG96),1.24311E+17,2.46045E+11,4.10891E+11,-14281.83152,-8552.059904,0,0
114241 (2002 WJ4),114241 (2002 WJ4),1.02333E+17,41444300376,-4.85163E+11,16449.2716,-1405.152656,0,0
114275 (2002 XR16),114275 (2002 XR16),1.04244E+17,65947097311,4.79813E+11,-16399.36571,-2253.982138,0,0
114433 (2003 AL7),114433 (2003 AL7),1.68822E+17,-4.75642E+11,1.52504E+11,-4976.771022,15521.91719,0,0
114453 (2003 AG25),114453 (2003 AG25),1.55533E+17,2958687643,-4.79495E+11,16636.20519,-102.6523733,0,0
114486 (2003 AJ57),114486 (2003 AJ57),8.70222E+16,3.7744E+11,-2.94868E+11,10247.79243,-13117.47124,0,0
114509 (2003 AZ85),114509 (2003 AZ85),9.82444E+16,-4.79497E+11,8532758500,-295.9827996,16632.70291,0,0
114513 (2003 BQ1),114513 (2003 BQ1),1.97644E+17,-4.78762E+11,3.53887E+11,-8874.803877,12006.40216,0,0
114521 (2003 BP11),114521 (2003 BP11),1.59267E+17,1.32589E+11,4.64681E+11,-15936.2767,-4547.151598,0,0
114552 (2003 BF38),114552 (2003 BF38),2.14267E+17,-5.09155E+11,1.54366E+11,-4582.397661,15114.41416,0,0
114639 (2003 EF32),114639 (2003 EF32),1.082E+17,-3.39474E+11,3.44385E+11,-11798.01546,11629.7663,0,0
114647 (2003 ER44),114647 (2003 ER44),2.41733E+17,46843628640,4.80373E+11,-16503.9153,-1609.382169,0,0
114649 Jeanneacker (2003 EN52),114649 Jeanneacker (2003 EN52),1.44756E+17,2.7715E+11,3.94707E+11,-13575.89226,-9532.535487,0,0
114655 (2003 ES57),114655 (2003 ES57),3.22667E+16,-2.80006E+11,48504555611,-3688.593134,21293.40443,0,0
114676 (2003 FZ49),114676 (2003 FZ49),1.63311E+17,-4.83857E+11,-53357881664,1809.857238,16412.0588,0,0
114700 (2003 FV115),114700 (2003 FV115),1.678E+17,-4.48691E+11,1.77763E+11,-6107.870307,15416.88498,0,0
114719 (2003 GW30),114719 (2003 GW30),1.28889E+17,-4.67418E+11,-1.22093E+11,4188.834311,16036.42712,0,0
114739 (2003 HR12),114739 (2003 HR12),1.52689E+17,-1.81708E+11,-4.49028E+11,15343.5315,6209.052261,0,0
114749 (2003 HR29),114749 (2003 HR29),2.22022E+17,-4.90252E+11,3.35283E+11,-8438.383057,12338.63751,0,0
114758 (2003 HD46),114758 (2003 HD46),1.28178E+17,2.51767E+11,-4.08105E+11,14158.76184,-8734.781674,0,0
114830 (2003 OX21),114830 (2003 OX21),2.756E+17,-3.43619E+11,4.82448E+11,-12192.335,8683.860623,0,0
114837 (2003 OB28),114837 (2003 OB28),2.45667E+17,-5.39889E+11,2.3746E+11,-6039.328462,13731.03462,0,0
114926 (2003 QW42),114926 (2003 QW42),1.124E+17,3.48479E+11,-3.29992E+11,11433.94305,-12074.51202,0,0
114954 (2003 QE57),114954 (2003 QE57),1.85711E+17,-3.10706E+11,-5.02504E+11,12747.75974,7882.142985,0,0
114968 (2003 QO62),114968 (2003 QO62),1.47044E+17,68225730828,4.73964E+11,-16478.05741,-2371.968552,0,0
114980 (2003 QY64),114980 (2003 QY64),1.61156E+17,3.83195E+11,-2.9171E+11,10055.1352,-13208.60639,0,0
114997 (2003 QA73),114997 (2003 QA73),2.49689E+17,2.30351E+11,-5.50041E+11,13760.24739,-5762.640697,0,0
115032 (2003 QX104),115032 (2003 QX104),1.71889E+17,-2.71381E+11,-3.94882E+11,13715.97864,9426.230975,0,0
115069 (2003 RE21),115069 (2003 RE21),1.89044E+17,4.43851E+11,3.64306E+11,-9645.254819,-11751.27198,0,0
115088 (2003 SU13),115088 (2003 SU13),2.05622E+17,6941990591,5.95734E+11,-14924.11062,-173.9082243,0,0
115097 (2003 SK18),115097 (2003 SK18),3.25733E+17,-5.77232E+11,1.45692E+11,-3653.874551,14476.64168,0,0
115121 (2003 SP46),115121 (2003 SP46),1.03178E+17,1.99992E+11,4.3684E+11,-15111.85883,-6918.42848,0,0
115151 (2003 SP67),115151 (2003 SP67),6.98889E+16,-4.18694E+11,-2.34889E+11,8134.863061,14500.52879,0,0
115165 (2003 SL80),115165 (2003 SL80),1.31911E+17,-2.72189E+11,4.02432E+11,-13690.34501,9259.594643,0,0
115170 (2003 SF81),115170 (2003 SF81),2.30667E+17,5.8893E+11,-10515237259,267.965363,-15008.01393,0,0
115230 (2003 ST143),115230 (2003 ST143),1.18956E+17,4.16626E+11,2.47161E+11,-8445.046581,-14235.33377,0,0
115292 (2003 SM198),115292 (2003 SM198),1.74022E+17,4.51923E+11,1.73509E+11,-5934.670126,-15457.48873,0,0
115313 (2003 SX215),115313 (2003 SX215),1.42911E+17,4.09599E+11,-2.60092E+11,8865.528089,-13961.64491,0,0
115340 (2003 SL226),115340 (2003 SL226),1.15422E+17,-3.01718E+11,4.98167E+11,-12911.83458,7820.131774,0,0
115380 (2003 SJ271),115380 (2003 SJ271),2.18622E+17,4.00235E+11,-4.43163E+11,11063.78063,-9992.056722,0,0
115416 (2003 SP299),115416 (2003 SP299),1.85444E+17,65340440790,4.74667E+11,-16487.31786,-2269.567092,0,0
115422 (2003 SM307),115422 (2003 SM307),1.41956E+17,-4.42E+11,1.9276E+11,-6631.766618,15206.71296,0,0
115425 (2003 SH310),115425 (2003 SH310),1.61244E+17,4.4868E+11,1.69635E+11,-5882.353836,-15558.68215,0,0
115440 (2003 TV6),115440 (2003 TV6),3.61533E+17,-5.91879E+11,-36144623669,911.8853714,14932.40642,0,0
115463 (2003 TF16),115463 (2003 TF16),2.22E+17,900637640.7,5.90028E+11,-14997.60202,-22.89282329,0,0
115496 (2003 UF26),115496 (2003 UF26),1.29111E+17,3.0987E+11,-3.7339E+11,12726.58364,-10561.58898,0,0
115508 (2003 UU35),115508 (2003 UU35),1.48933E+17,4.82519E+11,-37385383153,1279.202105,-16510.18847,0,0
115622 (2003 UC117),115622 (2003 UC117),1.15578E+17,3.0224E+11,-3.72527E+11,12916.44883,-10479.41684,0,0
115624 (2003 US119),115624 (2003 US119),1.97889E+17,4.29134E+11,2.13009E+11,-7399.95443,-14908.14232,0,0
115625 (2003 UQ121),115625 (2003 UQ121),1.62911E+17,-4.79277E+11,-6003415550,208.4140242,16638.51976,0,0
115679 (2003 UX148),115679 (2003 UX148),1.53556E+17,-89804319253,-4.70702E+11,16347.08855,3118.831657,0,0
115700 (2003 UO163),115700 (2003 UO163),2.65911E+17,-5.07403E+11,-20957526314,667.1363846,16152.03742,0,0
115701 (2003 UW163),115701 (2003 UW163),1.48022E+17,-2.30034E+11,4.26431E+11,-14566.01209,7857.513819,0,0
115707 (2003 UW168),115707 (2003 UW168),1.18956E+17,2.89838E+11,-3.89216E+11,13263.65173,-9877.056447,0,0
115714 (2003 UN173),115714 (2003 UN173),1.45644E+17,3.29618E+11,3.50675E+11,-12099.85063,-11373.30424,0,0
115724 (2003 UW179),115724 (2003 UW179),1.10267E+17,3.04577E+11,-3.71188E+11,12852.3398,-10545.93963,0,0
115736 (2003 UB187),115736 (2003 UB187),1.24733E+17,-3.68878E+11,3.0801E+11,-10651.16298,12756.04709,0,0
115743 (2003 UW189),115743 (2003 UW189),1.24533E+17,4.73101E+11,90433108810,-3116.493913,-16303.95122,0,0
115798 (2003 UA230),115798 (2003 UA230),1.20111E+17,-4.63403E+11,1.44689E+11,-4927.827489,15782.63342,0,0
115808 (2003 UL238),115808 (2003 UL238),2.26289E+17,-4.17746E+11,-3.02243E+11,9404.210808,12998.05155,0,0
115818 (2003 UH246),115818 (2003 UH246),1.49889E+17,-1.73401E+11,-4.53762E+11,15440.00159,5900.239151,0,0
115831 (2003 UX258),115831 (2003 UX258),8.84889E+16,-3.5093E+11,-3.35526E+11,11425.49168,11950.0277,0,0
115846 (2003 UA265),115846 (2003 UA265),1.61E+17,4.5152E+11,-2.34916E+11,7452.910142,-14324.8802,0,0
115900 (2003 VZ9),115900 (2003 VZ9),2.87111E+16,-2.87834E+11,34776600293,-2566.323957,21240.61367,0,0
115908 (2003 WZ1),115908 (2003 WZ1),8.18667E+16,2.19914E+11,4.28384E+11,-14769.02246,-7581.779545,0,0
115930 (2003 WH22),115930 (2003 WH22),2.40889E+17,2.66185E+11,4.33519E+11,-13764.24838,-8451.37346,0,0
115931 (2003 WJ22),115931 (2003 WJ22),2.71778E+16,2.29704E+11,-1.71824E+11,12883.77951,-17223.73366,0,0
115954 (2003 WD40),115954 (2003 WD40),1.03756E+17,-3.12189E+11,-3.66945E+11,12641.21492,10754.87864,0,0
115988 (2003 WQ62),115988 (2003 WQ62),1.13622E+17,-4.11153E+11,-2.4719E+11,8570.013981,14254.5813,0,0
116009 (2003 WT79),116009 (2003 WT79),1.06667E+17,2.34157E+11,4.26058E+11,-14479.52174,-7957.798304,0,0
116035 (2003 WN96),116035 (2003 WN96),1.52978E+17,24475010729,4.83153E+11,-16541.76699,-837.9544158,0,0
116080 (2003 WG124),116080 (2003 WG124),1.38356E+17,-2.95561E+11,3.78717E+11,-13102.99759,10225.94164,0,0
116115 (2003 WL136),116115 (2003 WL136),1.95511E+17,-66307651184,-4.81445E+11,16370.61757,2254.666341,0,0
116154 (2003 WA168),116154 (2003 WA168),1.88933E+17,4.79448E+11,-34484717124,1192.044667,-16573.23869,0,0
116172 (2003 XE3),116172 (2003 XE3),1.71756E+17,4.5019E+11,-2.23172E+11,7218.246429,-14560.91792,0,0
116206 (2003 XZ32),116206 (2003 XZ32),1.10756E+17,-1.05425E+11,-4.67486E+11,16233.6689,3660.941883,0,0
116236 (2003 YH11),116236 (2003 YH11),1.44756E+17,80715723947,4.79088E+11,-16298.01298,-2745.856856,0,0
116278 (2003 YY45),116278 (2003 YY45),1.58333E+17,-1.41846E+11,4.57396E+11,-15900.23793,4930.927112,0,0
116294 (2003 YE58),116294 (2003 YE58),2.53133E+17,-5.72796E+11,1.80982E+11,-4478.146551,14173.07375,0,0
116336 (2003 YB77),116336 (2003 YB77),1.42444E+17,-4.1253E+11,-2.55754E+11,8712.893699,14053.84595,0,0
116400 (2003 YY133),116400 (2003 YY133),1.232E+17,-2.15371E+11,4.28626E+11,-14862.53569,7467.946576,0,0
116401 (2003 YA135),116401 (2003 YA135),2.78E+16,26000969417,-2.84595E+11,21460.37935,-1960.644782,0,0
116424 (2003 YV150),116424 (2003 YV150),1.60467E+17,-2.22342E+11,-4.24957E+11,14739.1767,7711.713066,0,0
116450 (2004 AW),116450 (2004 AW),1.91111E+17,5.00827E+11,-94585429891,2994.580606,-15856.2198,0,0
116498 (2004 BS19),116498 (2004 BS19),1.86289E+17,-4.22342E+11,-2.91104E+11,9128.474768,13243.87294,0,0
116516 (2004 BA42),116516 (2004 BA42),2.43822E+17,3.57823E+11,-3.95166E+11,11695.74592,-10590.50271,0,0
116546 (2004 BW73),116546 (2004 BW73),1.19311E+17,2.46345E+11,-4.12919E+11,14267.56859,-8511.932143,0,0
116559 (2004 BT82),116559 (2004 BT82),1.11467E+17,2.66145E+11,-4.07311E+11,13825.72549,-9033.983845,0,0
116592 (2004 BF103),116592 (2004 BF103),3.18222E+16,1.7321E+11,2.23997E+11,-17126.42266,-13243.31887,0,0
116622 (2004 BM118),116622 (2004 BM118),1.414E+17,-3.27376E+11,3.52347E+11,-12169.26735,11306.8362,0,0
116625 (2004 BT118),116625 (2004 BT118),2.12511E+17,1.45966E+11,4.63021E+11,-15768.75374,-4971.065972,0,0
116644 (2004 CV11),116644 (2004 CV11),9.91111E+16,-4.2817E+11,2.1505E+11,-7469.700642,14872.36635,0,0
116733 (2004 DY25),116733 (2004 DY25),1.24467E+17,-3.9096E+11,-2.83564E+11,9732.687111,13418.78015,0,0
116894 (2004 FA139),116894 (2004 FA139),1.44089E+17,-3.40651E+11,3.36497E+11,-11699.70243,11844.13028,0,0
116908 (2004 GT2),116908 (2004 GT2),1.33556E+17,3.36075E+11,-3.56292E+11,11974.44867,-11294.97206,0,0
116916 (2004 GD15),116916 (2004 GD15),1.75311E+17,1.40251E+11,-4.58208E+11,15913.18648,-4870.810855,0,0
116919 (2004 GZ22),116919 (2004 GZ22),7.40667E+16,3.18885E+11,3.58665E+11,-12427.59864,-11049.24346,0,0
116925 (2004 GR26),116925 (2004 GR26),1.12822E+17,10574411719,4.7957E+11,-16629.31613,-366.6724686,0,0
116926 (2004 GY26),116926 (2004 GY26),1.72067E+17,-75929680840,-4.73945E+11,16418.75524,2630.412172,0,0
116952 (2004 GP76),116952 (2004 GP76),1.704E+17,-1.74285E+11,-4.81029E+11,15142.50005,5486.394497,0,0
117007 (2004 HE61),117007 (2004 HE61),1.12311E+17,3.9524E+11,2.76124E+11,-9501.742883,-13600.64526,0,0
117011 (2004 JZ2),117011 (2004 JZ2),8.26889E+16,-49203943651,-4.84024E+11,16431.47298,1670.356129,0,0
117023 (2004 JY10),117023 (2004 JY10),1.62756E+17,3.99721E+11,-2.7554E+11,9383.715621,-13612.7924,0,0
117026 (2004 JN12),117026 (2004 JN12),1.82844E+17,1.38193E+11,-4.63621E+11,15872.73901,-4731.2423,0,0
117028 (2004 JW12),117028 (2004 JW12),1.43511E+17,3.24875E+11,3.5628E+11,-12259.20033,-11178.58698,0,0
117055 (2004 JT44),117055 (2004 JT44),1.22844E+17,4.75325E+11,-1.00361E+11,3414.536307,-16171.74477,0,0
117060 (2004 KD3),117060 (2004 KD3),1.56578E+17,-4.02127E+11,2.64728E+11,-9129.386484,13867.72748,0,0
117102 (2004 OF3),117102 (2004 OF3),2.74778E+17,-92518911951,-5.85287E+11,14782.08306,2336.671143,0,0
117106 (2004 OT6),117106 (2004 OT6),1.30933E+17,3.90598E+11,4.51324E+11,-11275.13451,-9758.054908,0,0
117108 (2004 PU1),117108 (2004 PU1),2.01822E+17,-3.68473E+11,-4.67838E+11,11727.60946,9236.755931,0,0
117112 (2004 PH9),117112 (2004 PH9),1.30178E+17,1.16521E+11,4.66765E+11,-16114.57144,-4022.761141,0,0
117113 (2004 PG11),117113 (2004 PG11),2.20689E+17,-5.84449E+11,-1.14555E+11,2871.261863,14648.94923,0,0
117129 (2004 PL51),117129 (2004 PL51),1.36333E+17,-4.61305E+11,-1.39513E+11,4803.790446,15883.91077,0,0
117188 (2004 RN136),117188 (2004 RN136),1.93689E+17,1.49554E+11,-4.57145E+11,15787.51315,-5164.841723,0,0
117191 (2004 RY139),117191 (2004 RY139),1.59178E+17,2.55486E+11,-4.12576E+11,14059.84076,-8706.508664,0,0
117212 (2004 RE214),117212 (2004 RE214),8.52222E+16,4.81185E+11,-9580120926,330.5460649,-16602.50119,0,0
117224 (2004 RP322),117224 (2004 RP322),2.33111E+17,-3.95661E+11,-2.78183E+11,9527.308675,13550.72701,0,0
117225 (2004 RW325),117225 (2004 RW325),2.67111E+16,2.15723E+11,1.66003E+11,-13466.03146,-17499.30027,0,0
117239 (2004 SM18),117239 (2004 SM18),1.34222E+17,-3.43115E+11,-3.36192E+11,11632.83695,11872.39533,0,0
117243 (2004 SU25),117243 (2004 SU25),2.02022E+17,-77580185853,-5.24127E+11,15656.01794,2317.370863,0,0
117265 (2004 TH1),117265 (2004 TH1),1.30756E+17,3.8883E+11,2.80102E+11,-9727.062414,-13502.8206,0,0
117288 (2004 TU221),117288 (2004 TU221),3.378E+17,4.72868E+11,3.54495E+11,-8988.716394,-11990.20962,0,0
117315 (2004 VO55),117315 (2004 VO55),1.87467E+17,-2.15599E+11,4.77144E+11,-14508.35393,6555.627835,0,0
117346 (2004 XB48),117346 (2004 XB48),1.09844E+17,4.78753E+11,-52016527215,1793.123517,-16503.66839,0,0
117536 (2005 CT67),117536 (2005 CT67),9.72222E+16,-4.26915E+11,-2.2159E+11,7652.336336,14743.01728,0,0
117546 (2005 ET5),117546 (2005 ET5),1.67956E+17,2.26272E+11,4.22569E+11,-14668.82291,-7854.690405,0,0
117572 Hutsebaut (2005 EX33),117572 Hutsebaut (2005 EX33),1.96933E+17,1.13514E+11,-4.66691E+11,16151.85021,-3928.639879,0,0
117584 (2005 EP41),117584 (2005 EP41),1.54133E+17,-4.73608E+11,83550029838,-2885.987143,16359.38613,0,0
117645 (2005 ER139),117645 (2005 ER139),9.70444E+16,4.89944E+11,-19476761248,653.4934735,-16438.84097,0,0
117682 (2005 EW227),117682 (2005 EW227),1.63822E+17,-4.45739E+11,1.82014E+11,-6276.418885,15370.46616,0,0
117778 (2005 GO112),117778 (2005 GO112),1.17933E+17,-1.60349E+11,4.53794E+11,-15656.92676,5532.400446,0,0
117783 (2005 GJ118),117783 (2005 GJ118),1.41022E+17,-1.09955E+11,-4.68979E+11,16160.40284,3788.904515,0,0
117790 (2005 GO128),117790 (2005 GO128),9.97111E+16,-4.5016E+11,-1.7611E+11,6036.804891,15430.81748,0,0
117794 (2005 GZ138),117794 (2005 GZ138),1.31778E+17,2.35109E+11,-4.18807E+11,14495.10778,-8137.236228,0,0
117993 Zambujal (1064 T-2),117993 Zambujal (1064 T-2),2.444E+17,5.92466E+11,-1.08815E+11,2681.299306,-14598.93409,0,0
117996 (1089 T-2),117996 (1089 T-2),1.45378E+17,-4.67619E+11,1.13584E+11,-3919.820986,16137.67173,0,0
118005 (1214 T-2),118005 (1214 T-2),8.80889E+16,1.61887E+11,-4.52766E+11,15643.55111,-5593.381825,0,0
118036 (3038 T-2),118036 (3038 T-2),1.57133E+17,4.78944E+11,-37916038812,1311.654945,-16568.43381,0,0
118037 (3041 T-2),118037 (3041 T-2),1.56267E+17,1.59748E+11,4.56796E+11,-15632.05228,-5466.74861,0,0
118045 (3258 T-2),118045 (3258 T-2),1.98156E+17,-1.9331E+11,4.39205E+11,-15221.17618,6699.40531,0,0
