index,name,mass,px,py,vx,vy,total_fx,total_fy
 41036 (1999 UH51), 41036 (1999 UH51),1.88911E+17,-3.55795E+11,-3.22876E+11,11168.96216,12307.6905,0,0
 41046 (1999 VZ6), 41046 (1999 VZ6),1.58022E+17,4.78765E+11,-33006020007,1143.730823,-16590.26053,0,0
 41084 (1999 VC52), 41084 (1999 VC52),1.78933E+17,4.85576E+11,-6910421173,235.2399487,-16529.66765,0,0
 41092 (1999 VD60), 41092 (1999 VD60),1.69556E+17,2.80206E+11,-3.8983E+11,13500.6714,-9704.140192,0,0
 41122 (1999 VD90), 41122 (1999 VD90),2.09689E+17,1.94581E+11,-4.39974E+11,15190.02789,-6717.8725,0,0
 41126 (1999 VQ92), 41126 (1999 VQ92),1.19244E+17,-2.34631E+11,-4.19562E+11,14501.98095,8109.923935,0,0
 41140 (1999 VV122), 41140 (1999 VV122),1.424E+17,-4.79025E+11,-17979034767,624.0641329,16627.27892,0,0
 41175 (1999 VN185), 41175 (1999 VN185),1.03733E+17,-3.69966E+11,3.0437E+11,-10574.28545,12853.19045,0,0
 41191 (1999 VL203), 41191 (1999 VL203),2.01978E+17,-2.35067E+11,-4.21E+11,14485.2971,8087.903332,0,0
 41211 (1999 XB1), 41211 (1999 XB1),1.92467E+17,4.58486E+11,-2.15971E+11,6895.895992,-14639.33881,0,0
 41262 (1999 XZ55), 41262 (1999 XZ55),1.524E+17,-1.68283E+11,-4.51413E+11,15552.00974,5797.653411,0,0
 41267 (1999 XK60), 41267 (1999 XK60),1.65489E+17,-72088732120,-4.77601E+11,16390.37266,2473.951521,0,0
 41278 (1999 XA90), 41278 (1999 XA90),3.62867E+17,5.92217E+11,21819742382,-550.9916132,-14954.65704,0,0
 41283 (1999 XM99), 41283 (1999 XM99),3.936E+17,-20402795016,-5.93428E+11,14941.35242,513.7020024,0,0
 41286 (1999 XN106), 41286 (1999 XN106),2.57133E+17,-1.38713E+11,4.59485E+11,-15918.92773,4805.738956,0,0
 41296 (1999 XY119), 41296 (1999 XY119),2.32822E+17,-70554724502,-4.74543E+11,16451.26398,2445.962499,0,0
 41329 (1999 XM221), 41329 (1999 XM221),2.81911E+17,3.45929E+11,-3.91743E+11,11944.93235,-10547.97605,0,0
 41344 (2000 AR16), 41344 (2000 AR16),2.66289E+17,-3.69645E+11,3.5352E+11,-11133.37958,11641.22401,0,0
 41351 (2000 AS27), 41351 (2000 AS27),3.35756E+17,-4.74531E+11,-3.43892E+11,8830.619958,12185.23479,0,0
 41352 (2000 AT31), 41352 (2000 AT31),3.13089E+17,-1.99718E+11,4.36113E+11,-15123.287,6925.711469,0,0
 41363 (2000 AA90), 41363 (2000 AA90),3.17289E+17,-14653517398,5.23857E+11,-15907.34428,444.9658881,0,0
 41365 (2000 AO98), 41365 (2000 AO98),3.19711E+17,5.50935E+11,-2.23384E+11,5614.146291,-13846.24018,0,0
 41377 (2000 AB104), 41377 (2000 AB104),2.12111E+17,1.17197E+11,4.67784E+11,-16091.89161,-4031.605136,0,0
 41397 (2000 AS175), 41397 (2000 AS175),4.45756E+17,-2.53584E+11,4.12833E+11,-14102.57761,8662.561821,0,0
 41419 (2000 AW234), 41419 (2000 AW234),2.57822E+17,5.26597E+11,-2.62531E+11,6700.667677,-13440.53958,0,0
 41424 (2000 CK40), 41424 (2000 CK40),6.61111E+16,2.01827E+11,-2.07161E+11,15343.26783,-14948.24272,0,0
 41488 Sindbad (2000 QE71), 41488 Sindbad (2000 QE71),4.03311E+17,5.66784E+11,-1.65191E+11,4195.309956,-14394.42293,0,0
 41612 (2000 SO124), 41612 (2000 SO124),1.85022E+17,4.61804E+11,1.41275E+11,-4849.502664,-15852.21481,0,0
 41672 (2000 TX36), 41672 (2000 TX36),5.5E+16,-1.94444E+11,-2.07178E+11,15758.72993,14790.12369,0,0
 41702 (2000 UN49), 41702 (2000 UN49),1.32E+17,4.70348E+11,-1.01582E+11,3505.89164,-16233.0345,0,0
 41799 (2000 WL19), 41799 (2000 WL19),2.33311E+17,-1.80901E+11,-4.46039E+11,15387.59955,6240.791329,0,0
 41902 (2000 WA128), 41902 (2000 WA128),1.84089E+17,2.8343E+11,3.8956E+11,-13421.21184,-9764.794122,0,0
 41993 (2000 YD38), 41993 (2000 YD38),1.71711E+17,1416173144,5.07647E+11,-16168.70879,-45.10552176,0,0
 42030 (2000 YA89), 42030 (2000 YA89),1.52711E+17,3.68372E+11,3.12781E+11,-10726.10151,-12632.48885,0,0
 42068 (2000 YA133), 42068 (2000 YA133),3.326E+17,59245268317,-5.08056E+11,15999.39521,-1865.71555,0,0
 42073 Noreen (2001 AS1), 42073 Noreen (2001 AS1),2.10667E+17,2.30198E+11,4.27373E+11,-14557.30521,-7841.068087,0,0
 42076 (2001 AQ4), 42076 (2001 AQ4),2.21556E+17,-4.78628E+11,-32930192502,1141.609936,16592.8735,0,0
 42083 (2001 AU11), 42083 (2001 AU11),1.35867E+17,-4.15677E+11,-2.44707E+11,8414.942058,14294.24115,0,0
 42103 (2001 AO34), 42103 (2001 AO34),1.89311E+17,4.79904E+11,-45223769883,1556.732505,-16519.68827,0,0
 42137 (2001 BO27), 42137 (2001 BO27),1.95022E+17,-4.75984E+11,-74400810673,2563.21641,16398.34713,0,0
 42160 (2001 BH73), 42160 (2001 BH73),1.47244E+17,2.63839E+11,4.03211E+11,-13887.01081,-9086.886826,0,0
 42167 (2001 CR13), 42167 (2001 CR13),2.66511E+17,-1.89136E+11,5.63723E+11,-14163.83296,4752.137041,0,0
 42172 (2001 CR17), 42172 (2001 CR17),1.70867E+17,-4.32534E+11,-2.63055E+11,8413.261179,13833.71427,0,0
 42190 (2001 CM36), 42190 (2001 CM36),2.72067E+17,5.5675E+11,-1.94304E+11,4943.253934,-14164.21926,0,0
 42194 (2001 DP10), 42194 (2001 DP10),2.36978E+17,1.65241E+11,-4.53321E+11,15581.93679,-5679.799049,0,0
 42202 (2001 DC31), 42202 (2001 DC31),1.55511E+17,-4.72853E+11,1.14175E+11,-3876.879716,16056.02992,0,0
 42237 (2001 EG21), 42237 (2001 EG21),3.99711E+17,3.16482E+11,-5.01953E+11,12650.44359,-7976.12867,0,0
 42250 (2001 KS12), 42250 (2001 KS12),3.00667E+17,-57755540755,4.7981E+11,-16452.75654,1980.446791,0,0
 42313 (2001 VH97), 42313 (2001 VH97),2.44422E+17,-5.30675E+11,22833358246,-679.4902277,15792.17981,0,0
 42348 (2002 BV9), 42348 (2002 BV9),2.56667E+17,-4.80749E+11,-26168170044,902.383111,16578.14834,0,0
 42349 (2002 BH17), 42349 (2002 BH17),1.46311E+17,-38391131047,-5.19824E+11,15913.25251,1175.259111,0,0
 42727 (1998 QX85), 42727 (1998 QX85),2.26667E+17,-3.89916E+11,2.79723E+11,-9693.831196,13512.59476,0,0
 42757 (1998 SY67), 42757 (1998 SY67),1.67533E+17,5587273869,-4.80516E+11,16617.31982,-193.2205147,0,0
 42767 (1998 SJ150), 42767 (1998 SJ150),2.71289E+17,97574312460,-5.03441E+11,15793.32107,-3060.981055,0,0
 42809 (1999 JJ20), 42809 (1999 JJ20),3.10889E+17,4.59166E+11,2.00479E+11,-6512.380421,-14915.58396,0,0
 42902 (1999 RM197), 42902 (1999 RM197),1.87489E+17,55778813023,-5.09948E+11,15989.02964,-1748.902684,0,0
 43022 (1999 VR7), 43022 (1999 VR7),2.79378E+17,-4.78457E+11,-39551587565,1369.744745,16569.86597,0,0
 43087 (1999 WW8), 43087 (1999 WW8),2.96022E+17,4.6681E+11,-1.17265E+11,4045.617829,-16104.86384,0,0
 43110 (1999 XH29), 43110 (1999 XH29),3.50978E+17,-1.7838E+11,4.4661E+11,-15427.07841,6161.713813,0,0
 43126 (1999 XL64), 43126 (1999 XL64),1.65178E+17,4.15947E+11,2.45627E+11,-8428.243371,-14272.45913,0,0
 43127 (1999 XD68), 43127 (1999 XD68),1.73533E+17,-1.68642E+11,4.569E+11,-15486.28234,5715.985061,0,0
 43139 (1999 XM90), 43139 (1999 XM90),3.904E+17,-2.6819E+11,-3.96946E+11,13791.59428,9318.062179,0,0
 43177 (1999 XQ198), 43177 (1999 XQ198),1.43178E+17,-3.72694E+11,-3.05954E+11,10526.54597,12822.77062,0,0
 43236 (2000 AB199), 43236 (2000 AB199),2.65822E+17,4.41545E+11,-1.94182E+11,6677.511245,-15183.80462,0,0
 43290 (2000 FV48), 43290 (2000 FV48),2.20578E+17,-38620686207,4.78536E+11,-16572.45011,1337.493812,0,0
 43331 (2000 PS6), 43331 (2000 PS6),3.18667E+16,2.55714E+11,1.30243E+11,-9760.101192,-19162.58005,0,0
 43453 (2000 YT100), 43453 (2000 YT100),1.50333E+17,-4.74601E+11,76807937685,-2654.30355,16401.11113,0,0
 43480 (2001 BO15), 43480 (2001 BO15),1.46867E+17,4.72708E+11,1.04685E+11,-3579.807789,-16164.67826,0,0
 43503 (2001 CK29), 43503 (2001 CK29),3.29689E+17,4.16254E+11,-2.83801E+11,9143.045764,-13410.20149,0,0
 43517 (2001 DO13), 43517 (2001 DO13),1.73733E+17,-4.66774E+11,-1.3345E+11,4544.923041,15896.94422,0,0
 43532 (2001 DX72), 43532 (2001 DX72),2.00711E+17,-4.4611E+11,-1.87359E+11,6412.951429,15269.51732,0,0
 43535 (2001 DE97), 43535 (2001 DE97),1.60711E+17,44363696362,5.32419E+11,-15706.46341,-1308.737531,0,0
 43606 (2001 XQ2), 43606 (2001 XQ2),4.93333E+16,2.06982E+11,-2.02561E+11,14972.69982,-15299.50142,0,0
 43634 (2002 EA10), 43634 (2002 EA10),3.50667E+16,-2.77128E+11,-74692599150,5595.953595,20762.3806,0,0
 43642 (2002 EA41), 43642 (2002 EA41),1.378E+17,-4.60806E+11,-1.50643E+11,5141.126979,15726.31687,0,0
 43647 (2002 EU74), 43647 (2002 EU74),1.70867E+17,-3.99878E+11,-2.72232E+11,9321.128266,13691.69459,0,0
 43666 (2002 FX33), 43666 (2002 FX33),1.51311E+17,-81978470699,-4.72506E+11,16390.60971,2843.722874,0,0
 43729 (1979 MS3), 43729 (1979 MS3),1.40822E+17,-1.64126E+11,4.51011E+11,-15626.33163,5686.539283,0,0
 43732 (1979 MO7), 43732 (1979 MO7),1.81044E+17,-2.72417E+11,3.95044E+11,-13690.67833,9440.922125,0,0
 43804 Peterting (1991 RL4), 43804 Peterting (1991 RL4),2.06244E+17,2.95363E+11,3.78251E+11,-13106.89628,-10234.71658,0,0
 43818 (1992 ET32), 43818 (1992 ET32),2.35733E+17,5.95529E+11,11974257925,-300.0695898,-14923.68005,0,0
 43853 (1993 TM29), 43853 (1993 TM29),1.91156E+17,4.24306E+11,2.34188E+11,-7996.299502,-14487.85728,0,0
 43869 (1994 RD11), 43869 (1994 RD11),2.89333E+16,-2.83376E+11,-69589962474,5086.137507,20711.13546,0,0
 43931 Yoshimi (1996 PR9), 43931 Yoshimi (1996 PR9),3.22044E+17,1.02486E+11,4.71508E+11,-16206.09522,-3522.536032,0,0
 43940 (1996 XY5), 43940 (1996 XY5),3.50333E+17,3.81676E+11,4.50834E+11,-11439.93662,-9685.057316,0,0
 44026 (1997 YD11), 44026 (1997 YD11),2.36778E+17,-3.91939E+11,-3.09356E+11,10100.74651,12797.13152,0,0
 44492 (1998 WE31), 44492 (1998 WE31),2.686E+17,4.58526E+11,1.59873E+11,-5442.755473,-15610.16506,0,0
 44501 (1998 XN21), 44501 (1998 XN21),2.24289E+17,-4.6704E+11,-1.1969E+11,4118.773119,16071.73887,0,0
 44525 (1998 YE4), 44525 (1998 YE4),3.14889E+17,91575055377,-4.74556E+11,16270.71622,-3139.762286,0,0
 44547 (1999 BC3), 44547 (1999 BC3),2.52467E+17,50963649585,-5.20957E+11,15847.31144,-1550.294845,0,0
 44549 (1999 BH13), 44549 (1999 BH13),2.90044E+17,-2.80141E+11,5.251E+11,-13175.17093,7028.945988,0,0
 44552 (1999 BL34), 44552 (1999 BL34),2.59178E+17,3.48749E+11,3.32857E+11,-11455.44967,-12002.36778,0,0
 44566 (1999 CK103), 44566 (1999 CK103),6.18178E+17,-1.22072E+11,4.85259E+11,-15793.75615,3973.086033,0,0
 44588 (1999 JF124), 44588 (1999 JF124),3.02444E+16,75641491696,2.79142E+11,-20675.9798,-5602.744621,0,0
 44590 (1999 LC16), 44590 (1999 LC16),2.88E+16,2.6074E+11,-1.20877E+11,9038.21133,-19495.97209,0,0
 44600 (1999 RU10), 44600 (1999 RU10),4.19556E+16,-89378182167,2.73349E+11,-20418.09042,6676.194514,0,0
 44641 (1999 RZ111), 44641 (1999 RZ111),2.92889E+16,1.07077E+11,2.67799E+11,-19918.05802,-7964.025396,0,0
 45109 (1999 XZ76), 45109 (1999 XZ76),2.30911E+17,-22193405248,-4.84626E+11,16522.39862,756.6416715,0,0
 45389 (2000 AP128), 45389 (2000 AP128),1.55711E+17,3.69875E+11,3.10614E+11,-10660.0728,-12693.8648,0,0
 45453 (2000 AB193), 45453 (2000 AB193),3.56889E+17,2.01545E+11,-4.36652E+11,15082.83944,-6961.762177,0,0
 45523 (2000 BU47), 45523 (2000 BU47),1.694E+17,4.3027E+11,2.11134E+11,-7330.467831,-14938.7889,0,0
 45536 (2000 CK27), 45536 (2000 CK27),2.464E+17,-3.84087E+11,-3.52448E+11,10787.87656,11756.29724,0,0
 45578 (2000 CL77), 45578 (2000 CL77),1.19667E+17,2.74311E+11,3.9596E+11,-13644.27832,-9452.42535,0,0
 45589 (2000 CM97), 45589 (2000 CM97),2.046E+17,38925830835,4.78688E+11,-16568.59764,-1347.320568,0,0
 45602 (2000 DX17), 45602 (2000 DX17),3.36E+17,1.37131E+11,4.59835E+11,-15937.00372,-4752.701588,0,0
 45606 (2000 DE32), 45606 (2000 DE32),1.72556E+17,3.65894E+11,3.11811E+11,-10776.89733,-12646.12579,0,0
 45618 (2000 DO72), 45618 (2000 DO72),1.94978E+17,4.81073E+11,45085889040,-1546.444128,-16500.79347,0,0
 45669 (2000 ET96), 45669 (2000 ET96),1.44133E+17,4.45028E+11,1.80395E+11,-6245.259888,-15406.79722,0,0
 45680 (2000 EF130), 45680 (2000 EF130),2.73156E+17,3.64929E+11,3.15095E+11,-10842.82325,-12557.6592,0,0
 45684 (2000 EE137), 45684 (2000 EE137),1.506E+17,3.9824E+11,2.73522E+11,-9383.43818,-13662.02332,0,0
 45709 (2000 FR36), 45709 (2000 FR36),2.696E+17,5.05061E+11,23347922697,-748.1624426,-16184.21265,0,0
 45713 (2000 FK51), 45713 (2000 FK51),1.38133E+17,1.48032E+11,4.61293E+11,-15759.58001,-5057.339829,0,0
 45716 (2000 GK8), 45716 (2000 GK8),1.99822E+17,4.69781E+11,1.02758E+11,-3549.827323,-16228.87993,0,0
 45721 (2000 GZ42), 45721 (2000 GZ42),1.88844E+17,2.94673E+11,-4.87664E+11,13062.30032,-7892.951658,0,0
 45738 (2000 HY19), 45738 (2000 HY19),2.87667E+17,-4.79572E+11,1422751621,-49.35188784,16635.23317,0,0
 45739 (2000 HR25), 45739 (2000 HR25),3.44867E+17,-4.2622E+11,4.18418E+11,-10442.59591,10637.29329,0,0
 45758 (2000 KN29), 45758 (2000 KN29),1.95511E+17,-4.77345E+11,50884630035,-1762.450001,16533.4068,0,0
 45796 (2000 OG54), 45796 (2000 OG54),1.466E+17,2.70326E+11,-4.06244E+11,13729.73786,-9136.134712,0,0
 45825 (2000 QW123), 45825 (2000 QW123),3.81778E+16,2.89765E+11,37193271869,-2713.51417,-21140.408,0,0
 45850 (2000 SH209), 45850 (2000 SH209),3.402E+17,5.75554E+11,-1.24391E+11,3171.385903,-14673.92469,0,0
 45862 (2000 UQ51), 45862 (2000 UQ51),1.90044E+17,-5.16688E+11,-2.91301E+11,7346.116534,13029.99245,0,0
 45868 (2000 VB20), 45868 (2000 VB20),1.26822E+17,57683131327,4.81619E+11,-16423.57465,-1967.036734,0,0
 45874 (2000 WM3), 45874 (2000 WM3),3.22222E+16,2.43309E+11,-1.62881E+11,11843.56048,-17691.6875,0,0
 45878 (2000 WX29), 45878 (2000 WX29),4.45556E+16,-1.85259E+11,2.22281E+11,-16451.35542,13711.30186,0,0
 45880 (2000 WG49), 45880 (2000 WG49),3.3E+16,-2.11103E+11,1.98502E+11,-14660.19936,15590.86269,0,0
 45898 (2000 XQ49), 45898 (2000 XQ49),5.82889E+16,-2.11887E+11,-2.01782E+11,14687.20692,15422.76669,0,0
 46045 (2001 DU68), 46045 (2001 DU68),2.05622E+17,1.2319E+11,4.64147E+11,-16067.86943,-4264.600601,0,0
 46067 (2001 DY99), 46067 (2001 DY99),2.19578E+17,-1.01624E+11,-4.73597E+11,16184.22654,3472.789856,0,0
 46096 (2001 FB), 46096 (2001 FB),4.38667E+16,-2.04414E+11,2.03912E+11,-15141.28756,15178.55752,0,0
 46142 (2001 FN58), 46142 (2001 FN58),1.88733E+17,4.79343E+11,25523460141,-884.1117049,-16604.03541,0,0
 46149 (2001 FJ67), 46149 (2001 FJ67),2.26689E+17,1.49515E+11,4.6109E+11,-15739.85071,-5103.876596,0,0
 46160 (2001 FE78), 46160 (2001 FE78),2.468E+17,-47943225098,-4.76752E+11,16559.04434,1665.214207,0,0
 46177 (2001 FW97), 46177 (2001 FW97),2.51489E+17,-10314549186,-4.80897E+11,16606.69512,356.1900472,0,0
 46204 (2001 FC155), 46204 (2001 FC155),1.85578E+17,-4.04755E+11,-2.67344E+11,9116.194584,13801.78201,0,0
 46231 (2001 HM5), 46231 (2001 HM5),3.66533E+17,2.47215E+11,-4.12588E+11,14248.89773,-8537.6771,0,0
 46252 (2001 HH32), 46252 (2001 HH32),2.65733E+17,-2250030943,4.78821E+11,-16648.12387,78.23138884,0,0
 46270 (2001 HW62), 46270 (2001 HW62),1.62733E+17,4.15915E+11,2.43438E+11,-8382.716326,-14321.89045,0,0
 46277 Jeffhall (2001 JH7), 46277 Jeffhall (2001 JH7),1.86533E+17,4.7603E+11,86524027297,-2961.811393,-16295.01592,0,0
 46305 (2001 OW71), 46305 (2001 OW71),1.73956E+17,-5.05166E+11,1.58338E+11,-4735.545199,15108.37358,0,0
 46309 (2001 QA2), 46309 (2001 QA2),1.99178E+17,4.82505E+11,48349085042,-1649.45523,-16460.91038,0,0
 46338 (2001 RF80), 46338 (2001 RF80),1.64044E+17,-4.81723E+11,-13675999986,470.9333679,16588.14241,0,0
 46355 (2001 TQ65), 46355 (2001 TQ65),2.152E+17,-3.47419E+11,3.40342E+11,-11559.9489,11800.33032,0,0
 46376 (2001 XD3), 46376 (2001 XD3),3.96889E+16,-2.83802E+11,-73331018392,5323.194178,20601.54787,0,0
 46442 Keithtritton (2002 LK35), 46442 Keithtritton (2002 LK35),3.18822E+17,-2.19831E+11,4.28038E+11,-14773.0014,7587.075366,0,0
 46559 (1991 PC1), 46559 (1991 PC1),3.19111E+16,-2.82304E+11,-66324667856,4892.820257,20825.74153,0,0
 46568 Stevenlee (1991 SL), 46568 Stevenlee (1991 SL),4.69111E+16,-1.77104E+11,-2.34262E+11,16957.49299,12820.01047,0,0
 46602 (1993 FP34), 46602 (1993 FP34),2.05044E+17,-3.18416E+11,3.63789E+11,-12467.26813,10912.28768,0,0
 46629 (1994 PS38), 46629 (1994 PS38),3.47311E+17,-4.26168E+11,4.10031E+11,-10386.33949,10795.08472,0,0
 46678 (1996 TZ8), 46678 (1996 TZ8),3.31022E+17,4.42344E+11,-1.89167E+11,6530.687373,-15271.17772,0,0
 46743 (1997 WE36), 46743 (1997 WE36),2.05E+17,-4.82542E+11,-25750265726,883.1043958,16548.75006,0,0
 47040 (1998 WB3), 47040 (1998 WB3),2.18778E+17,1.20327E+11,4.63952E+11,-16107.13671,-4177.435737,0,0
 47075 (1998 YB), 47075 (1998 YB),2.18E+17,4.25172E+11,-2.29412E+11,7870.41202,-14586.33515,0,0
 47078 (1998 YS2), 47078 (1998 YS2),3.51956E+17,-4.82874E+11,1765776011,-60.62330639,16578.21148,0,0
 47097 (1999 AE26), 47097 (1999 AE26),2.18578E+17,1.42123E+11,-4.58392E+11,15883.41884,-4924.611554,0,0
 47104 (1999 CD18), 47104 (1999 CD18),1.686E+17,-4.73625E+11,-81575391520,2820.613316,16376.43395,0,0
 47112 (1999 CZ54), 47112 (1999 CZ54),2.70244E+17,-92265178923,-5.04281E+11,15826.95389,2895.759901,0,0
 47123 (1999 CS91), 47123 (1999 CS91),1.71822E+17,4.83845E+11,5571555476,-190.6921135,-16560.08429,0,0
 47128 (1999 CZ115), 47128 (1999 CZ115),2.56622E+17,-3.74447E+11,3.08799E+11,-10520.78121,12757.42013,0,0
 47131 (1999 CA133), 47131 (1999 CA133),1.28578E+17,79229975173,-4.73187E+11,16403.48382,-2746.581047,0,0
 47132 (1999 CD154), 47132 (1999 CD154),2.28756E+17,-4.16346E+11,-2.37691E+11,8248.998166,14449.15613,0,0
 47136 (1999 EA3), 47136 (1999 EA3),1.97822E+17,-4.78183E+11,-72360081566,2478.522038,16379.00488,0,0
 47138 (1999 FS35), 47138 (1999 FS35),2.94111E+17,3.83658E+11,2.97174E+11,-10126.7125,-13073.79522,0,0
 47141 (1999 HB3), 47141 (1999 HB3),5.83333E+16,2.70306E+11,-88124277726,6696.833815,-20541.40035,0,0
 47142 (1999 LQ2), 47142 (1999 LQ2),3.13111E+16,-2.77713E+11,55783499412,-4262.718781,21221.54264,0,0
 47720 (2000 DR34), 47720 (2000 DR34),1.52956E+17,-4.5833E+11,-1.42122E+11,4925.485796,15884.23557,0,0
 47735 (2000 DS60), 47735 (2000 DS60),3.46556E+17,-4.30902E+11,-2.17576E+11,7473.614037,14801.25149,0,0
 47740 (2000 DC71), 47740 (2000 DC71),2.21467E+17,1999739671,-4.80935E+11,16611.55258,-69.07130637,0,0
 47745 (2000 DE77), 47745 (2000 DE77),2.01533E+17,1.22404E+11,-4.65323E+11,16061.5993,-4225.020391,0,0
 47769 (2000 DK104), 47769 (2000 DK104),2.30733E+17,4.34282E+11,-2.0296E+11,7044.743823,-15073.96057,0,0
 47784 (2000 EY19), 47784 (2000 EY19),2.69511E+17,-2.0775E+11,4.3685E+11,-14958.30014,7113.611484,0,0
 47788 (2000 EB26), 47788 (2000 EB26),1.64822E+17,-4.85233E+11,45469046875,-1539.577495,16429.94418,0,0
 47801 (2000 EF55), 47801 (2000 EF55),2.87933E+17,4.22156E+11,2.25901E+11,-7855.063319,-14679.25579,0,0
 47827 (2000 EJ105), 47827 (2000 EJ105),2.75644E+17,4.81956E+11,5867579988,-202.0033414,-16592.312,0,0
 47828 (2000 EV109), 47828 (2000 EV109),3.14378E+17,-3.25255E+11,-3.81483E+11,12381.21374,10556.33279,0,0
 47830 (2000 EF111), 47830 (2000 EF111),2.07022E+17,-4.75919E+11,65124440509,-2253.518684,16468.33929,0,0
 47867 (2000 FC6), 47867 (2000 FC6),1.51156E+17,-2.39271E+11,4.1575E+11,-14416.34812,8296.854704,0,0
 47870 (2000 FK13), 47870 (2000 FK13),4.00956E+17,2.73051E+11,-3.97991E+11,13673.51167,-9381.029627,0,0
 47904 (2000 GW56), 47904 (2000 GW56),1.61022E+17,4.27062E+11,-2.16407E+11,7525.757353,-14851.44862,0,0
 47907 (2000 GT71), 47907 (2000 GT71),3.40289E+17,-3.34966E+11,4.89773E+11,-12344.48828,8442.641376,0,0
 47923 (2000 GJ111), 47923 (2000 GJ111),2.28844E+17,4.18339E+11,2.37046E+11,-8190.357687,-14454.36583,0,0
 47941 (2000 HU61), 47941 (2000 HU61),2.72644E+17,76866909514,-5.88499E+11,14827.77198,-1936.731657,0,0
 47946 (2000 JB52), 47946 (2000 JB52),4.074E+17,1.1819E+11,-4.66248E+11,16101.45863,-4081.603116,0,0
 48237 (2001 MJ5), 48237 (2001 MJ5),2.19578E+17,4.57436E+11,-2.26812E+11,7161.913819,-14444.22812,0,0
 48241 (2001 NS12), 48241 (2001 NS12),2.32578E+17,-3.72723E+11,-3.0215E+11,10473.18208,12919.38728,0,0
 48265 (2001 YZ15), 48265 (2001 YZ15),1.35667E+17,971886469,4.85696E+11,-16530.09059,-33.07700009,0,0
 48342 (2002 PQ51), 48342 (2002 PQ51),1.77533E+17,-1.4051E+11,-5.70444E+11,14593.73416,3594.691309,0,0
 48445 (1990 QX7), 48445 (1990 QX7),1.74756E+17,-4.73737E+11,78851695535,-2729.376508,16397.93946,0,0
 48508 (1993 FF12), 48508 (1993 FF12),1.02022E+17,-4.79454E+11,34734431076,-1200.585953,16572.20282,0,0
 48529 von Wrangel (1993 OV10), 48529 von Wrangel (1993 OV10),2.208E+17,25356743934,-5.94526E+11,14920.43897,-636.3623661,0,0
 48566 (1994 CH9), 48566 (1994 CH9),1.99644E+17,2.05472E+11,4.33469E+11,-15030.01118,-7124.494983,0,0
 48573 (1994 JX5), 48573 (1994 JX5),1.89133E+17,-1.45076E+11,4.67334E+11,-15728.14906,4882.552224,0,0
 48634 (1995 SE44), 48634 (1995 SE44),2.36889E+17,4.42818E+11,2.47728E+11,-7895.977834,-14114.17403,0,0
 48707 (1996 KR1), 48707 (1996 KR1),3.38667E+16,-71440403409,-2.80418E+11,20752.62871,5287.029461,0,0
 48714 (1996 PB8), 48714 (1996 PB8),1.72911E+17,-71815422626,-4.74478E+11,16442.69386,2488.709956,0,0
 48819 (1997 WB16), 48819 (1997 WB16),1.87644E+17,-3.40075E+11,3.39541E+11,-11741.60583,11760.10002,0,0
 48830 (1997 YN2), 48830 (1997 YN2),2.19867E+17,-2.76333E+11,3.98356E+11,-13594.519,9430.286475,0,0
 48837 (1998 AR6), 48837 (1998 AR6),2.07E+17,2447881632,-5.02903E+11,16244.59736,-79.07058854,0,0
 49411 (1998 XT51), 49411 (1998 XT51),2.51689E+17,-66954861451,4.75221E+11,-16466.77312,2320.035806,0,0
 49447 (1998 YW11), 49447 (1998 YW11),2.10244E+17,-4.0163E+11,-2.65615E+11,9157.868512,13847.4153,0,0
 49469 Emilianomazzoni (1999 AL25), 49469 Emilianomazzoni (1999 AL25),1.922E+17,44395766727,-4.77566E+11,16563.01532,-1539.740885,0,0
 49524 (1999 CJ39), 49524 (1999 CJ39),1.09222E+17,-2.91604E+11,3.82149E+11,-13209.38685,10079.60396,0,0
 49528 (1999 CN46), 49528 (1999 CN46),1.67422E+17,2.03338E+11,-4.33818E+11,15070.11758,-7063.605945,0,0
 49532 (1999 CJ54), 49532 (1999 CJ54),1.95444E+17,-58569260477,4.80709E+11,-16433.04438,2002.191235,0,0
 49542 (1999 CT70), 49542 (1999 CT70),2.19067E+17,-4.23617E+11,-2.34601E+11,8020.411336,14482.40066,0,0
 49591 (1999 DO2), 49591 (1999 DO2),3.92133E+17,4.46109E+11,1.80346E+11,-6224.418167,-15396.90777,0,0
 49600 (1999 FN18), 49600 (1999 FN18),2.88622E+17,2.36931E+11,-4.16286E+11,14466.47879,-8233.646421,0,0
 49604 (1999 FP25), 49604 (1999 FP25),1.86667E+17,3.3095E+11,-3.46543E+11,12035.35255,-11493.81462,0,0
 49606 (1999 FU27), 49606 (1999 FU27),3.49533E+17,4.6676E+11,-1.36552E+11,4638.382149,-15854.90662,0,0
 49631 (1999 GA23), 49631 (1999 GA23),1.878E+17,-4.78228E+11,45643547580,-1579.182143,16545.79854,0,0
 49647 (1999 JW37), 49647 (1999 JW37),3.23511E+17,3.74296E+11,3.02737E+11,-10441.52518,-12909.5997,0,0
 49648 (1999 JR45), 49648 (1999 JR45),2.12133E+17,2.87814E+11,-3.83256E+11,13305.94699,-9992.385198,0,0
 49651 (1999 JR66), 49651 (1999 JR66),3.34311E+17,2.02488E+11,4.77496E+11,-14726.84578,-6245.097778,0,0
 49654 (1999 JV85), 49654 (1999 JV85),2.22489E+17,-4.17517E+11,2.40003E+11,-8273.127748,14392.18188,0,0
